"BASE_DATE","PROD_CODE","BOND_CODE","RATING_AGENCY","BIR","RATING","NOTCH_VARIANCE"
27/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
27/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
27/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
27/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
27/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
27/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
27/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
27/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
27/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
27/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
27/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
27/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
27/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
27/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
27/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
27/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
27/05/2022,"VZ14013130122039","VZ140131","364803V","2040","B+ IS",0
27/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
27/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
27/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
27/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BB IS",0
27/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
27/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
27/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
27/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
27/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
27/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
27/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
27/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
27/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
27/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
27/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
27/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
27/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
27/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
27/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
27/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
27/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
27/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
27/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
27/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
27/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
27/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
27/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
27/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
26/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
26/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
26/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
26/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
26/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
26/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
26/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
26/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
26/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
26/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
26/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
26/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
26/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
26/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
26/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
26/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
26/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
26/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
26/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
26/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
26/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
26/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
26/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
26/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
26/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
26/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
26/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
26/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
26/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
26/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
26/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
26/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
26/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
26/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
26/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
26/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
26/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
26/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
26/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
26/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
26/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
26/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
26/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
26/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
26/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
26/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
26/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
26/05/2022,"VZ14013130122039","VZ140131","364803V","2040","B+ IS",0
26/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
26/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
26/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
26/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
26/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BB IS",0
26/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
26/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
26/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
26/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
26/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
26/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
26/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
26/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
26/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
26/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
26/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
26/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
26/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
26/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
26/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
26/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
26/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
26/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
26/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
26/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
26/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
26/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
26/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
26/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
26/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
26/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
26/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
25/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
25/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
25/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
25/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
25/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
25/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
25/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
25/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
25/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
25/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
25/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
25/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
25/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
25/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
25/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
25/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
25/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
25/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
25/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
25/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
25/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
25/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
25/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
25/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
25/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
25/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
25/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
25/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
25/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
25/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
25/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
25/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
25/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
25/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
25/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
25/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
25/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
25/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
25/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
25/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
25/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
25/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
25/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
25/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
25/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
25/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
25/05/2022,"VZ14013130122039","VZ140131","364803V","2040","B+ IS",0
25/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
25/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
25/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
25/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
25/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
25/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BB IS",0
25/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
25/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
25/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
25/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
25/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
25/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
25/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
25/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
25/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
25/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
25/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
25/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
25/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
25/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
25/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
25/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
25/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
25/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
25/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
25/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
25/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
25/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
25/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
25/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
25/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
25/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
25/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
24/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
24/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
24/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
24/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
24/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
24/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
24/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
24/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
24/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
24/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
24/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
24/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
24/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
24/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
24/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
24/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
24/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
24/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
24/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
24/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
24/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
24/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
24/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
24/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
24/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
24/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
24/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
24/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
24/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
24/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
24/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
24/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
24/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
24/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
24/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
24/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
24/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
24/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
24/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
24/05/2022,"VZ14013130122039","VZ140131","364803V","2040","B+ IS",0
24/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
24/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
24/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
24/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
24/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BB IS",0
24/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
24/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
24/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
24/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
24/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
24/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
24/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
24/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
24/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
24/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
24/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
24/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
24/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
24/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
24/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
24/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
24/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
24/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
24/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
24/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
24/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
24/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
24/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
24/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
23/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
23/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
23/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
23/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
23/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
23/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
23/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
23/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
23/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
23/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
23/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
23/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
23/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
23/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
23/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
23/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
23/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
23/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
23/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
23/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
23/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
23/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
23/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
23/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
23/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
23/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
23/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
23/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
23/05/2022,"VZ14013130122039","VZ140131","364803V","2040","B+ IS",0
23/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
23/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
23/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
23/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BB IS",0
23/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
23/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
23/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
23/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
23/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
23/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
23/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
23/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
23/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
23/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
23/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
23/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
23/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
23/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
23/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
23/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
23/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
23/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
23/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
23/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
23/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
23/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
23/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
23/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
23/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
20/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
20/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
20/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
20/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
20/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
20/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
20/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
20/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
20/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
20/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
20/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
20/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
20/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
20/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
20/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
20/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
20/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
20/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
20/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
20/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
20/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
20/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
20/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
20/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
20/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
20/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
20/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
20/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
20/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
20/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
20/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
